化学系,人、博士研究生,余人、工程硕士生20余人、博士后人员近20人,,,,,200,现有本科生近400人、硕士研究生近200人、博士研究生200余人、工程硕士生20余人、博士后人员近20人；拥有各类教学和科研实验室约1.8万平方米，仪器设备总价值逾亿元。
化学系,人、博士研究生,拥有,各类教学和科研实验室,,,,1.8万,现有本科生近400人、硕士研究生近200人、博士研究生200余人、工程硕士生20余人、博士后人员近20人；拥有各类教学和科研实验室约1.8万平方米，仪器设备总价值逾亿元。
化学系,价值,逾亿元,,,,,,现有本科生近400人、硕士研究生近200人、博士研究生200余人、工程硕士生20余人、博士后人员近20人；拥有各类教学和科研实验室约1.8万平方米，仪器设备总价值逾亿元。
化学系,教师,近120名,,,,,120,化学系现有教职工近170人，其中专任教师近120名，包括教授61人和副教授53人，博士生导师57名。
化学系,包括教授61人和副教授53人，博士生导师包括教授61人和副教授53人,包括,教授61人和副教授,,,,61,化学系现有教职工近170人，其中专任教师近120名，包括教授61人和副教授53人，博士生导师57名。
化学系,博士生导师,57名,,,,,57,化学系现有教职工近170人，其中专任教师近120名，包括教授61人和副教授53人，博士生导师57名。
化学系,教师队伍治学,勇于,开拓,,,,,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
化学系,教师队伍治学,开拓,教学与研究实力雄厚,,,,,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
化学系,教学与研究实力,雄厚,,,,,,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
化学系,教师,含有,"中国科学院院士3人,中国工程院院士1人",,,,3,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
化学系,教师队伍治学,人,,,,,7,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
化学系,科学家,2名,,,,,2,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
化学系,复旦特聘教授复旦特聘教授,15名,,,复旦特聘,,15,"教师队伍治学严谨、勇于开拓，教学与研究实力雄厚，教师中含有中国科学院院士3人,中国工程院院士1人，教育部长江学者特聘教授9人，国家自然科学基金委员会杰出青年基金获得者19人，国家自然科学基金委员会优秀青年基金获得者5人，中组部“千人计划”1人和“青年千人”7人，国家973首席科学家2名，上海高校特聘教授东方学者5名、复旦特聘教授15名，以及教育部跨世纪（新世纪）优秀人才11名。"
