新闻学院,外国留学生,170多名,,目前,,,170多,新闻学院目前在读本科生、硕士生和博士生（包括港澳台学生和外国留学生）学生总数近1500人，其中有在复旦学院接受通识教育的新生260多名，本科生720多名，硕士生250多名，博士生80多名，外国留学生170多名。
新闻学院,新闻学院毕业生新闻学院毕业生,著称,众多毕业生已经成为当今我国新闻界的骨干力量,,,,,新闻学院毕业生以理论功底扎实、知识面广、适应能力强著称，众多毕业生已经成为当今我国新闻界的骨干力量。
新闻学院,毕业生,成为,当今我国新闻界的骨干力量,当今,,,众多,新闻学院毕业生以理论功底扎实、知识面广、适应能力强著称，众多毕业生已经成为当今我国新闻界的骨干力量。
新闻学院,其中教授,人（博士生导师18人）,,,,,20,新闻学院现有全职教职工78人，其中教授20人（博士生导师18人），副教授21人，讲师13人，还聘请了一批学识精湛、经验丰富的知名专家、学者为兼职教授和兼职研究员，并聘请外籍专家担任顾问教授。
新闻学院,副教授,人,,,,,21,新闻学院现有全职教职工78人，其中教授20人（博士生导师18人），副教授21人，讲师13人，还聘请了一批学识精湛、经验丰富的知名专家、学者为兼职教授和兼职研究员，并聘请外籍专家担任顾问教授。
新闻学院,其中教授,聘请,一批学识精湛、经验丰富的知名专家、学者为兼职教授和兼职研究员，并聘请外籍专家担任顾问教授,,,,一,新闻学院现有全职教职工78人，其中教授20人（博士生导师18人），副教授21人，讲师13人，还聘请了一批学识精湛、经验丰富的知名专家、学者为兼职教授和兼职研究员，并聘请外籍专家担任顾问教授。
新闻学院,其中教授,聘请,外籍专家担任顾问教授,,,,,新闻学院现有全职教职工78人，其中教授20人（博士生导师18人），副教授21人，讲师13人，还聘请了一批学识精湛、经验丰富的知名专家、学者为兼职教授和兼职研究员，并聘请外籍专家担任顾问教授。
新闻学院,其中教授,担任,顾问教授,,,,,新闻学院现有全职教职工78人，其中教授20人（博士生导师18人），副教授21人，讲师13人，还聘请了一批学识精湛、经验丰富的知名专家、学者为兼职教授和兼职研究员，并聘请外籍专家担任顾问教授。
新闻学院,研究生教育,采用,学界与业界合璧的“双导师制”,,,,双,部分专业的研究生教育采用学界与业界合璧的“双导师制”。
新闻学院,新闻学院历史,悠久,,,,,,新闻学院历史悠久，学术积淀深厚，拥有一批全国知名的学科领军人物和富有科研潜力的中青年学术骨干。
新闻学院,学术积淀,深厚,,,,,,新闻学院历史悠久，学术积淀深厚，拥有一批全国知名的学科领军人物和富有科研潜力的中青年学术骨干。
新闻学院,新闻学院历史,拥有,一批全国知名的学科领军人物和富有科研潜力的中青年学术骨干,,,,一,新闻学院历史悠久，学术积淀深厚，拥有一批全国知名的学科领军人物和富有科研潜力的中青年学术骨干。
新闻学院,新闻学院历史,领军,人物,,,,一,新闻学院历史悠久，学术积淀深厚，拥有一批全国知名的学科领军人物和富有科研潜力的中青年学术骨干。
